Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-192.062592694798,1.254597846181116,0.6515858745953623,0.9091562615825302
21,-181.9889942720137,1.2609121881500762,0.9760860837575351,0.9046104802746175
22,-192.9086546613373,1.2249135330381966,0.5315953051229101,0.9000874278732445
23,-175.55792672018572,1.1793889412967342,0.9499932225337517,0.8955869907338783
24,-168.03145373353516,1.1638956491617194,1.2788370896863577,0.8911090557802088
25,-159.78628574702975,1.150728259219573,1.3582503072105434,0.8866535105013078
26,-161.9751179473253,1.1397675754289112,1.4843662879529167,0.8822202429488013
27,-162.05059112036804,1.1320528977970934,1.9003994089840899,0.8778091417340573
28,-161.39109357997881,1.1082260968717268,2.084295369132879,0.8734200960253871
29,-152.14031927143208,1.1020688983262088,1.684446090977863,0.8690529955452602
30,-151.2020447770457,1.1025805612992008,1.9605228185668764,0.8647077305675338
31,-143.69223325385028,1.1238754115021616,2.6003348760695664,0.8603841919146962
32,-131.51840400070014,1.1474684825403896,3.536220174334014,0.8560822709551227
33,-128.3116033906827,1.160289406144147,3.6408348353256135,0.851801859600347
34,-120.98504725518168,1.1821622000002958,4.204701612319829,0.8475428503023453
35,-117.44679788370621,1.1866912660424944,4.796188552463475,0.8433051360508336
36,-112.73826001213342,1.2101236036146221,5.127349462591583,0.8390886103705794
37,-110.33283113615725,1.2297825576914643,5.580349077452005,0.8348931673187264
38,-111.14698403206759,1.2491452841160153,5.714477488531606,0.8307187014821328
39,-116.9101070776056,1.2705229398115863,5.254262272489643,0.8265651079747222
40,-110.25722725968974,1.2870260520046355,5.893897277969672,0.8224322824348486
41,-113.2614232901623,1.2847763763952296,6.23541998312802,0.8183201210226743
42,-99.67052495719572,1.3023371366647924,7.32687454016162,0.8142285204175609
