Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-180.77617187602664,1.7466882769484948,0.4067320115343156,0.9091562615825302
21,-186.57168851926872,1.7712456400839691,0.5161346850050658,0.9046104802746175
22,-174.69957883878413,1.7797746812177628,0.5469219369109697,0.9000874278732445
23,-164.91423731691592,1.7709040179572089,0.8373842177774357,0.8955869907338783
24,-169.61524208642055,1.7616285574130255,0.7675074661017248,0.8911090557802088
25,-163.9535466274462,1.7642465906051938,0.7545891389231204,0.8866535105013078
26,-170.17610666269874,1.7576700626877737,0.8311309136687806,0.8822202429488013
27,-164.73887303138622,1.7451737718626932,0.8349960486800387,0.8778091417340573
28,-162.7426920958738,1.7429679348104967,1.1826529772547727,0.8734200960253871
29,-150.19121110258794,1.7237573626884355,1.5153960728156142,0.8690529955452602
30,-144.16092286421988,1.6967319500685474,1.6170845491967683,0.8647077305675338
31,-144.83622442223475,1.69314117306824,1.817655713909351,0.8603841919146962
32,-135.14270341466985,1.6821477430958405,1.9238626916721715,0.8560822709551227
33,-128.29103684230535,1.6895374448558607,2.087624551146371,0.851801859600347
34,-132.83318478265025,1.6780026451483483,2.1381899893751206,0.8475428503023453
35,-138.05233542337606,1.6712010937526443,2.1852205573327383,0.8433051360508336
36,-142.60129541364938,1.6706748168981436,2.263326478551161,0.8390886103705794
37,-142.02488423652633,1.662590898208331,2.258933330202457,0.8348931673187264
38,-143.56029460373097,1.6531163507339488,2.380250948192611,0.8307187014821328
39,-136.691911797703,1.6357667572943222,2.4726150235478044,0.8265651079747222
40,-138.41556766697988,1.6263903638109154,2.7381217832168643,0.8224322824348486
41,-131.47310744773787,1.619091637861049,2.922935563126642,0.8183201210226743
42,-130.495287402269,1.593784909747359,3.264854336957952,0.8142285204175609
