Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-183.30367463808892,1.1143752621741714,1.5837291063265215,0.9091562615825302
21,-173.9572063648175,1.1432606261516394,1.8046042038995265,0.9046104802746175
22,-176.73139177062023,1.151225056150605,1.7188897040587725,0.9000874278732445
23,-178.28070432209583,1.150640010748064,1.3939060210066831,0.8955869907338783
24,-172.78796822125867,1.1537284956231857,1.1401548688714875,0.8911090557802088
25,-175.41244316403473,1.1572230908511878,1.1087964474504928,0.8866535105013078
26,-164.43033675196565,1.1569582855110083,1.090343782953862,0.8822202429488013
27,-168.0096829047867,1.1616036179246156,1.0292629116704735,0.8778091417340573
28,-162.64136621252575,1.1784546412321204,1.5156397199795848,0.8734200960253871
29,-167.19994778922594,1.1808519337722945,1.4746140810371002,0.8690529955452602
30,-163.9659303189113,1.1802855124023488,1.6878373185432385,0.8647077305675338
31,-164.51782108772204,1.1728053786928012,1.6878175793195291,0.8603841919146962
32,-162.00435679923888,1.1734271106607805,1.9595774888505801,0.8560822709551227
33,-160.756154701033,1.1800851505459125,2.095883887634624,0.851801859600347
34,-147.56521636129042,1.1700881186645342,2.3132338925852354,0.8475428503023453
35,-146.99502912425703,1.170465310220091,2.3720950013597397,0.8433051360508336
36,-144.05451555624188,1.1694348162859263,2.542814168325969,0.8390886103705794
37,-137.6170169387093,1.1681991569560344,2.632378357774253,0.8348931673187264
38,-137.56167531447886,1.1577204538378953,2.718170203832852,0.8307187014821328
39,-133.0151501971577,1.1612683958556205,2.7241993127566078,0.8265651079747222
40,-124.3281964998976,1.170259446757973,3.1773895771060143,0.8224322824348486
41,-123.94237180602516,1.17087692591715,3.2548743757430314,0.8183201210226743
42,-115.48285825993872,1.1638348270447652,3.2518355269789967,0.8142285204175609
