Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-198.29886249616573,1.464188267694527,0.41343223704093024,0.9091562615825302
21,-206.21734070915062,1.5193226336768983,0.29249955938940797,0.9046104802746175
22,-194.5432726944546,1.5065900949159812,0.36957957418864495,0.9000874278732445
23,-187.2297741283542,1.4925609623590432,0.3837317424810453,0.8955869907338783
24,-184.9702850361784,1.4848819286633377,0.7420807108388392,0.8911090557802088
25,-166.98922885013292,1.490716907922022,1.1169744492181188,0.8866535105013078
26,-157.76700250827707,1.4840507710291255,1.4279974980386911,0.8822202429488013
27,-155.4385903197436,1.4774396077205953,1.6983919117017567,0.8778091417340573
28,-139.33323219695203,1.48225680287268,2.0323837801049836,0.8734200960253871
29,-144.9318116303697,1.4762902679191994,1.8698555559840213,0.8690529955452602
30,-148.7784981421707,1.4746185167866686,1.8377062915007671,0.8647077305675338
31,-138.28557276604502,1.4564576932386997,2.338603993226368,0.8603841919146962
32,-135.97562734062353,1.4407129256418059,2.487438103300636,0.8560822709551227
33,-141.25077735160033,1.4384817296204648,2.311317681857033,0.851801859600347
34,-140.20659898309196,1.4386838579848646,2.314748758990813,0.8475428503023453
35,-151.74943314879366,1.438645040841051,1.866595784064021,0.8433051360508336
36,-151.46616181075967,1.4418720590087855,1.9331223514357978,0.8390886103705794
37,-147.07804892395944,1.4512180182840229,2.2284840316519525,0.8348931673187264
38,-142.05226727263,1.4489702243351832,2.7033994486989745,0.8307187014821328
39,-140.7920926532874,1.4574942135519995,2.8999184969253795,0.8265651079747222
40,-125.76521418107558,1.4802061403870068,3.278081022915992,0.8224322824348486
41,-117.13121042021065,1.4674261878168566,3.7488777710271513,0.8183201210226743
42,-119.32441513996946,1.4756579302631572,3.725681785884383,0.8142285204175609
