Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-186.34758802975182,1.9017943291606754,0.2566307143482919,0.9091562615825302
21,-180.19393525180058,1.8750715235089073,0.2074982771701513,0.9046104802746175
22,-182.08124888155103,1.8143960702642228,0.36539058422373405,0.9000874278732445
23,-173.59007362110214,1.8014065459714728,0.49737755087790636,0.8955869907338783
24,-157.43398673628263,1.812195873838621,0.8058632102605857,0.8911090557802088
25,-176.3499931651472,1.7944586611792834,0.7008112219844941,0.8866535105013078
26,-173.97313528209833,1.7753525249566147,0.9378530931752602,0.8822202429488013
27,-171.9206181716224,1.7764832512018884,1.1801429728004795,0.8778091417340573
28,-177.1950629572765,1.7650336211194817,1.0443607714290202,0.8734200960253871
29,-180.58551833348787,1.7675184748662653,1.2365088145444425,0.8690529955452602
30,-174.87950880309418,1.759767483466482,1.28491318122835,0.8647077305675338
31,-180.70233127882614,1.743799891927806,1.3555731097113883,0.8603841919146962
32,-194.85059323619578,1.7418135462686053,1.2185671416208033,0.8560822709551227
33,-179.33491268496007,1.7194569308478358,1.499439001709189,0.851801859600347
34,-166.19691353024007,1.699823405168609,1.9251970217396146,0.8475428503023453
35,-156.36395036582172,1.6878931110397402,1.932096770433068,0.8433051360508336
36,-150.85081196152538,1.669569795463171,2.0528494704530766,0.8390886103705794
37,-144.5598510985981,1.6654460757768423,2.0788962376933924,0.8348931673187264
38,-136.3983171622539,1.6451219663856715,2.315658487706604,0.8307187014821328
39,-129.91154253610813,1.6397672474120972,2.3545789987788868,0.8265651079747222
40,-132.06298418324943,1.6158590850868602,2.3180058864102957,0.8224322824348486
41,-133.1388377634397,1.591487739193614,2.411229452975671,0.8183201210226743
42,-129.4619469102691,1.583171429949509,2.4207773985376684,0.8142285204175609
