Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.99
3,nan,nan,nan,0.9801
4,nan,nan,nan,0.9702989999999999
5,nan,nan,nan,0.96059601
6,nan,nan,nan,0.9509900498999999
7,nan,nan,nan,0.9414801494009999
8,nan,nan,nan,0.9320653479069899
9,nan,nan,nan,0.92274469442792
10,nan,nan,nan,0.9135172474836407
11,nan,nan,nan,0.9043820750088043
12,nan,nan,nan,0.8953382542587163
13,nan,nan,nan,0.8863848717161291
14,nan,nan,nan,0.8775210229989678
15,nan,nan,nan,0.8687458127689781
16,nan,nan,nan,0.8600583546412883
17,nan,nan,nan,0.8514577710948754
18,nan,nan,nan,0.8429431933839266
19,nan,nan,nan,0.8345137614500874
20,-160.15782426311944,1.667194939949103,1.1876860790989352,0.8261686238355865
21,-159.6115423339988,1.7137111701607926,1.2699998217834803,0.8179069375972307
22,-144.51993537377368,1.7032655132759014,1.4641254377360229,0.8097278682212583
23,-152.23920790274136,1.7035053405780265,1.5022900031602084,0.8016305895390458
24,-153.31179982093337,1.6778139767668157,1.715132948939572,0.7936142836436553
25,-140.82401670809242,1.6518579977749865,1.7611316258571905,0.7856781408072188
26,-142.52308853407646,1.6336014428417016,1.7002944139218958,0.7778213593991465
27,-133.34528216977003,1.629897507364065,1.9378664635931404,0.7700431458051551
28,-136.366105000237,1.6076185530449107,2.001455958292875,0.7623427143471035
29,-143.69438825266207,1.592080055358036,1.9669650276624329,0.7547192872036325
30,-138.31149036529712,1.5853599238765856,2.1541896552888877,0.7471720943315961
31,-135.90384858302002,1.5881319475959894,2.3528214250980555,0.7397003733882802
32,-138.4468591324952,1.595589469246316,2.271277423371929,0.7323033696543974
33,-140.59758512248948,1.5956823044351591,2.3810460132397337,0.7249803359578534
34,-140.5501473858117,1.5902484289897512,2.5792729081864407,0.7177305325982748
35,-148.00462773999612,1.5890858720716117,2.2530352803293052,0.7105532272722921
36,-142.67718478807998,1.587315971391415,2.5627935225838243,0.7034476949995692
37,-137.98560207160668,1.5837385131990098,2.817937248951705,0.6964132180495735
38,-136.76441024965504,1.5562404646785146,2.942363111876015,0.6894490858690777
39,-131.09064233088438,1.5375354247667148,3.0930969927573733,0.682554595010387
40,-126.25915131201599,1.5362352085240434,3.4603306852138873,0.6757290490602831
41,-127.86884174089812,1.5121076133346536,3.5437652687880723,0.6689717585696803
42,-126.56216828597059,1.5119902927747662,3.6673559878753887,0.6622820409839835
43,-125.50183304633967,1.5149982299634326,3.7102309427480415,0.6556592205741436
44,-122.4165540414892,1.530859980847588,3.8068993759581367,0.6491026283684022
45,-119.80618449439854,1.5326220353835334,3.9658385390139945,0.6426116020847181
46,-116.57479381806549,1.532755386106724,4.088754237792004,0.6361854860638709
47,-115.24873302476016,1.5187858070308007,4.226747645571604,0.6298236312032323
48,-116.28442881865948,1.5323371176852316,4.170242705904718,0.6235253948912
49,-111.86833036130363,1.5324237521933632,4.4929611954488635,0.617290140942288
50,-112.92982853869972,1.5322359783456745,4.500810034932193,0.6111172395328651
51,-107.36109533837204,1.5061138732925214,4.644339854658005,0.6050060671375365
52,-103.62463942781865,1.4958944825899645,4.784705714119721,0.5989560064661611
53,-98.79404483288214,1.4830966678429858,4.874336271308631,0.5929664464014994
54,-96.29365784511658,1.4747212120123128,4.597175788162114,0.5870367819374844
55,-84.13041079764591,1.4676582172606556,5.318237887646662,0.5811664141181095
56,-88.50051490301686,1.4721730446101549,5.020446776138477,0.5753547499769285
57,-87.61220336903538,1.457471588622039,5.019278447063169,0.5696012024771592
58,-84.37874419770993,1.4465406658962454,5.118427991999001,0.5639051904523876
59,-78.87486346232724,1.4497091033950806,5.288501892735859,0.5582661385478638
60,-78.37963441298031,1.4396407344395106,5.291201535462058,0.5526834771623851
61,-73.93191399747506,1.4350344344577386,5.364504599080096,0.5471566423907612
62,-69.85383255594326,1.4254722303075957,5.969677581873501,0.5416850759668536
63,-57.37793188980049,1.4164125294032404,6.286875617673417,0.536268225207185
64,-53.4694396289504,1.4107623189206877,6.434661917891697,0.5309055429551132
65,-54.46974122053503,1.4058649785062034,6.675641231626958,0.525596487525562
66,-52.15385426989189,1.39938463566674,6.976637255201645,0.5203405226503064
67,-47.54260461812363,1.4051896170153386,7.108752898577774,0.5151371174238033
68,-39.52234670289336,1.4085670647787534,7.095810965228179,0.5099857462495653
69,-33.663845951097784,1.4212636805662848,7.141063938475852,0.5048858887870696
70,-33.5094202913847,1.4327042167468544,7.427431716075635,0.4998370298991989
71,-26.26182259188404,1.4401980855624492,7.482097367681407,0.49483865960020695
72,-29.68117242405397,1.4559304394841655,7.462632350994907,0.4898902730042049
73,-28.6330032599591,1.477148576090112,7.572922192479249,0.48499137027416284
74,-26.751620887781026,1.4971491000177348,8.016331685328108,0.4801414565714212
75,-25.100650154198295,1.514327084960836,8.174133670671985,0.475340042005707
76,-13.966675959743405,1.523745011597381,8.615447309796217,0.47058664158564995
77,-5.839662799237427,1.5469901218013766,8.543133379629342,0.4658807751697934
78,-3.1967978720007273,1.5806876319717376,8.807983843526253,0.4612219674180955
79,-6.2882392826004985,1.609931406252568,8.641976265646734,0.45660974774391455
80,-6.573642907837251,1.6341233068765666,8.421797026399336,0.4520436502664754
81,-1.8080320009281485,1.6569235053368516,8.605355907006714,0.44752321376381066
82,-2.020786688536181,1.686402810576914,8.34035812066671,0.44304798162617254
83,-8.50616737729215,1.7145506041137837,8.63886729050683,0.4386175018099108
84,-11.395425558963636,1.7395950908535915,8.708323768541254,0.4342313267918117
85,-12.355472711049003,1.7712195726760172,8.480192895535055,0.4298890135238936
86,-14.50170114924462,1.8075441566531267,8.766726378829697,0.42559012338865465
87,-14.18715557100364,1.8271366476753965,8.583848858010343,0.4213342221547681
88,-26.112567204817232,1.836067394258209,8.530872653279948,0.41712087993322045
89,-27.631456409138757,1.844363152845968,8.478298717614408,0.41294967113388825
90,-38.752895946959,1.8562814180863845,8.211663623077468,0.40882017442254937
