Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-204.07062840969,1.3557007578692764,-0.018723559597224375,0.9091562615825302
21,-202.91602989610024,1.374130524037784,-0.16550223813238138,0.9046104802746175
22,-200.19576895129188,1.3852661376798983,0.13206017286172747,0.9000874278732445
23,-189.07009713814597,1.3829948526671207,0.3019155143501364,0.8955869907338783
24,-187.95457048330718,1.392472338988169,0.41097645530557464,0.8911090557802088
25,-180.66735015918277,1.4029019830552285,0.5687962147807515,0.8866535105013078
26,-182.05785556631855,1.3934798526137426,0.6278075104137399,0.8822202429488013
27,-183.73600620368774,1.3858034808298156,0.6774844939123736,0.8778091417340573
28,-189.99848528549316,1.3907003335802122,0.676455562690619,0.8734200960253871
29,-182.43113308491908,1.402054135016062,0.9236272987960135,0.8690529955452602
30,-188.67943046405065,1.3979176693011486,0.7881036816054066,0.8647077305675338
31,-189.88741044827438,1.38458866329116,0.8404136767251904,0.8603841919146962
32,-175.83018804490248,1.3894227961512202,1.3636503914058724,0.8560822709551227
33,-166.26379153044857,1.3951125832428437,1.723792727375462,0.851801859600347
34,-169.02192784954966,1.3910212553109345,1.7872576613439515,0.8475428503023453
35,-159.83177761983666,1.3693207513232462,2.141800281958495,0.8433051360508336
36,-156.8129866325317,1.3588393256129814,2.430415245417942,0.8390886103705794
37,-162.0557581456859,1.3588990241379495,2.639657163211452,0.8348931673187264
38,-144.11142634719806,1.3403753265714486,3.0756982783735625,0.8307187014821328
39,-140.2211883217612,1.3271572265724505,3.336004721257998,0.8265651079747222
40,-133.12816376400536,1.3142047712489004,3.700222127104841,0.8224322824348486
41,-122.26163917761092,1.2926514784308976,4.292866967473954,0.8183201210226743
42,-125.69933544110273,1.2685691067254041,4.196477524436435,0.8142285204175609
