Episode,Reward_MA,Loss_MA,Q_Value_MA,Epsilon
1,nan,nan,nan,1.0
2,nan,nan,nan,0.995
3,nan,nan,nan,0.990025
4,nan,nan,nan,0.985074875
5,nan,nan,nan,0.9801495006250001
6,nan,nan,nan,0.9752487531218751
7,nan,nan,nan,0.9703725093562657
8,nan,nan,nan,0.9655206468094844
9,nan,nan,nan,0.960693043575437
10,nan,nan,nan,0.9558895783575597
11,nan,nan,nan,0.9511101304657719
12,nan,nan,nan,0.946354579813443
13,nan,nan,nan,0.9416228069143757
14,nan,nan,nan,0.9369146928798039
15,nan,nan,nan,0.9322301194154049
16,nan,nan,nan,0.9275689688183278
17,nan,nan,nan,0.9229311239742362
18,nan,nan,nan,0.918316468354365
19,nan,nan,nan,0.9137248860125932
20,-155.7980183221736,1.858703732553977,0.3903427280436175,0.9091562615825302
21,-153.36522998182298,1.8916672285727358,0.38351708625022635,0.9046104802746175
22,-151.8276253049881,1.8858621050853779,0.4948195533392703,0.9000874278732445
23,-156.5616844304869,1.8627495775221894,0.40856951238076306,0.8955869907338783
24,-149.7194989660402,1.824600603576803,0.47603377871365166,0.8911090557802088
25,-138.7573850116588,1.801455523932939,0.5511792709464596,0.8866535105013078
26,-134.86619218689674,1.79282736360938,0.758031816127997,0.8822202429488013
27,-132.3084440536154,1.7835362171619846,0.9882371515936292,0.8778091417340573
28,-135.70421027649428,1.7647503140915342,0.9740575035283427,0.8734200960253871
29,-140.0371388951951,1.7499888651827407,1.0046466179164135,0.8690529955452602
30,-140.52181231298852,1.7369281491531459,1.2363955987400337,0.8647077305675338
31,-126.93376942848637,1.7331950040308146,1.2630120844159343,0.8603841919146962
32,-117.88458076589232,1.733104374666495,1.3443687651706802,0.8560822709551227
33,-116.91887341267645,1.7287733066478936,1.3891360795227148,0.851801859600347
34,-109.51454597790266,1.7264624731085727,1.5318030518495473,0.8475428503023453
35,-115.44508891957614,1.7302889868521012,1.5251277312928195,0.8433051360508336
36,-115.37392714695234,1.7271365009058057,1.6533364637833716,0.8390886103705794
37,-107.83564461776379,1.7252847045220656,1.961993583548033,0.8348931673187264
38,-107.23457617017488,1.7195235808672016,2.0180778882936847,0.8307187014821328
39,-110.21250992210085,1.7170099623451325,1.9897723528194513,0.8265651079747222
40,-122.34273643866725,1.7240986977188233,1.9844679521801143,0.8224322824348486
41,-127.33312360110517,1.712341108905412,1.9460450026451572,0.8183201210226743
42,-134.75551674153664,1.7323956471283855,2.086243418736624,0.8142285204175609
